Name,Order,cross_entropy,RMSE,dice
1004993_98,3,1934.95,9.6503056e-05,1.0
1004993_98,4,1934.9885,0.00020220639,1.0
1004993_98,5,1935.1646,0.00038391494,0.9985096870342772
1004993_98,6,1935.429,0.00058111094,0.9970149253731343
1004993_98,7,1934.9822,0.00020017473,1.0
1004993_98,8,1935.017,0.00025850168,0.9995037220843672
1004993_98,9,1935.1244,0.00033947357,0.9990069513406157
1004993_98,10,1935.0426,0.00030207093,0.9995042141794744
1004993_98,11,1935.1193,0.0003361883,0.9990079365079365
1004993_98,12,1934.9775,0.00018784915,0.9995037220843672
1004993_98,13,1935.0532,0.00027097008,0.9995037220843672
1004993_98,14,1935.0078,0.0002500815,0.9995037220843672
1004993_98,15,1935.133,0.00045005474,0.9980119284294234
1004993_98,16,1934.9734,0.00020100814,1.0
1004993_98,17,1935.286,0.0005003328,0.9975136747886624
1004993_98,18,1934.9824,0.0001973554,0.9995042141794744
1004993_98,19,1935.0161,0.00026002488,0.9995037220843672
1004993_98,20,1934.9908,0.0002063575,0.9995037220843672
